Close,Open,High,Low,Adj Close,Volume
4.318929,4.450357,4.553571,4.314643,3.651452,1473698800
4.366071,4.300357,4.392143,4.251786,3.691306,1230462800
4.274643,4.356429,4.409286,4.263214,3.614008,999588800
4.548214,4.432143,4.552857,4.357143,3.845301,1163943200
4.501071,4.537143,4.595714,4.470357,3.805442,1059629200
4.569286,4.432143,4.625,4.392857,3.863116,1262102800
4.521786,4.638571,4.653571,4.435714,3.822956,1156640800
4.526071,4.376786,4.5925,4.376786,3.826581,1072598800
4.743571,4.613571,4.75,4.595357,4.010465,1205120000
4.631071,4.754286,4.796071,4.631071,3.915354,1010536800
4.759643,4.682857,4.760357,4.613571,4.024053,908787600
4.983214,4.786071,5.030357,4.772857,4.213072,1066920400
5.035,4.998571,5.110714,4.904643,4.256854,1052391200
5.180714,5.031071,5.205,5.022857,4.380049,1182084400
5.008929,5.176786,5.189643,4.999643,4.234812,999829600
5.1075,5.064286,5.166071,5.057143,4.318151,714610400
5.125,5.116786,5.203929,5.09,4.332945,768065200
5.340357,5.225,5.345,5.128929,4.515021,1032567200
5.2675,5.313571,5.4,5.208929,4.453422,1044968400
5.414643,5.252143,5.486786,5.25,4.577824,1051568000
5.467143,5.435357,5.525357,5.383929,4.622212,854417200
5.5675,5.576071,5.703214,5.539643,4.707058,1158326400
5.458571,5.483929,5.5875,5.44,4.614963,1014294400
5.408571,5.475357,5.496071,5.373571,4.57269,873398400
5.519643,5.3975,5.550714,5.378571,4.666597,955763200
5.255,5.454286,5.475,5.228571,4.442854,1210076000
5.277857,5.241786,5.330357,5.162143,4.462178,845087600
5.299286,5.335714,5.347143,5.204286,4.480296,698037200
5.489286,5.418571,5.503571,5.379286,4.640931,795774000
5.5175,5.506071,5.571429,5.476786,4.664785,704267200
5.751429,5.682857,5.795,5.656429,4.86256,1026765600
6.005714,5.793214,6.017857,5.777143,5.077547,1039152800
5.721429,5.978571,6.0,5.646071,4.837197,1439572400
5.8175,5.858929,5.887143,5.752857,4.91842,1504190800
6.033571,5.905,6.070714,5.685357,5.101099,1696066400
6.061786,6.096429,6.110714,5.943571,5.124954,992474000
6.151429,6.0625,6.205357,6.040357,5.200742,787214400
6.251786,6.111071,6.273571,6.080357,5.285589,923476400
6.2125,6.2925,6.428571,6.175714,5.252375,1139524400
6.428571,6.248571,6.428571,6.245,5.435052,903576800
6.462143,6.435357,6.497143,6.376786,5.463437,1006082000
6.5975,6.497143,6.618214,6.466071,5.577875,854557200
6.666429,6.595,6.682857,6.506429,5.636152,918870400
6.521071,6.644643,6.721429,6.447857,5.513256,1157133600
6.609286,6.563214,6.660714,6.538214,5.587839,899085600
6.551786,6.541429,6.580357,6.4775,5.539225,673072400
6.72,6.614643,6.745357,6.530357,5.681443,818563200
6.784286,6.736071,6.8375,6.709286,5.735792,823236400
6.652143,6.829643,6.865714,6.6275,5.624072,916823600
6.776071,6.671786,6.782143,6.578571,5.728848,873208000
6.700714,6.789643,6.796429,6.678571,5.665136,765769200
6.557143,6.709286,6.738929,6.475,5.543755,945820400
6.639286,6.493571,6.648571,6.432857,5.613202,969850000
6.363929,6.631071,6.7125,6.294643,5.380401,1157657200
6.323214,6.402143,6.476071,6.142857,5.345979,1206735600
6.470357,6.456071,6.499643,6.35,5.470381,906917200
6.658214,6.526786,6.658214,6.494286,5.629206,789905200
6.678929,6.693214,6.7125,6.561429,5.646718,743979600
6.6675,6.67,6.721429,6.625,5.637057,647186400
6.741071,6.694643,6.769286,6.692143,5.699256,610184400
6.646429,6.735714,6.773214,6.590357,5.619243,679840000
6.620357,6.673571,6.721429,6.512143,5.597199,750520400
6.613929,6.572143,6.681786,6.543929,5.591764,726983600
6.765357,6.655,6.78,6.632143,5.719789,755445600
6.63,6.714286,6.783929,6.626786,5.605352,966422800
6.486071,6.599643,6.605,6.276786,5.483666,1888392800
6.63,6.446786,6.670714,6.393571,5.605352,1140941200
6.4575,6.583571,6.642857,6.413929,5.45951,961550800
6.187857,6.481786,6.521429,6.114286,5.231539,1308333600
6.156071,6.13,6.22,5.903929,5.204667,1345957200
6.315714,6.117857,6.353571,6.038214,5.339638,1051730400
6.479643,6.360714,6.499643,6.336071,5.478232,899656800
6.383929,6.468571,6.507143,6.333929,5.39731,811468000
6.460714,6.376786,6.512143,6.314286,5.462227,791949200
6.259643,6.405357,6.464286,6.25,5.292233,888367200
6.184286,6.240714,6.281429,6.127143,5.228522,645780800
6.1875,6.156071,6.277857,6.129643,5.231238,621947200
6.335357,6.236071,6.386786,6.21,5.356246,644450800
6.009286,6.216786,6.244286,6.000357,5.080568,869610000
6.074643,5.946786,6.091786,5.8625,5.135824,1042249600
5.98,6.078214,6.142857,5.950714,5.055807,684196800
6.238571,5.865357,6.24,5.857143,5.274418,1111280800
6.006429,6.257143,6.3375,6.006429,5.078152,837519200
6.075714,6.056786,6.148929,5.919643,5.136728,523362000
6.255714,6.184286,6.326071,6.139286,5.288909,820391600
6.4125,6.264286,6.417857,6.169286,5.421466,888350400
6.223214,6.435714,6.461071,6.219286,5.261433,895776000
6.308214,6.247143,6.333571,6.120357,5.333297,840688800
6.163571,6.266786,6.325357,6.107143,5.211008,930011600
6.21,6.401429,6.403571,6.181429,5.250262,886054400
6.058571,6.16,6.205,5.9425,5.122237,1040043200
6.171786,6.078571,6.176071,6.021429,5.217953,747790400
6.136071,6.217857,6.249286,6.121071,5.187757,757526000
5.898214,6.018571,6.058929,5.892857,4.986661,868414400
5.938929,5.960714,5.982143,5.754286,5.021085,1360469600
5.786429,5.321429,5.812857,5.233214,4.892154,1879592400
5.937857,5.8925,6.013214,5.77,5.020178,1061768400
5.679643,5.868571,5.902143,5.658929,4.801869,839619200
5.79,5.728571,5.821429,5.666071,4.895171,633637200
5.514286,5.797857,5.8025,5.500714,4.662069,780712800
5.61,5.550357,5.694643,5.4875,4.74299,684070800
5.71,5.635,5.731786,5.574286,4.827535,725183200
5.676786,5.626429,5.792857,5.606429,4.799455,637498400
5.595,5.710714,5.713929,5.5625,4.730307,544639200
5.4725,5.592857,5.639286,5.461071,4.62674,592527600
5.737143,5.550714,5.742857,5.529286,4.850483,688371600
5.863929,5.713214,5.978571,5.642857,4.957675,791408800
5.841786,5.811071,5.933929,5.767857,4.938955,672372400
6.055357,5.852143,6.058929,5.848214,5.119518,713997200
6.198571,6.073929,6.303571,6.059643,5.240598,891304400
6.311786,6.197143,6.403214,6.196786,5.336318,836278800
6.403571,6.356429,6.428571,6.282143,5.413917,842346400
6.404286,6.368929,6.444643,6.351429,5.414521,711300800
6.276429,6.394286,6.419643,6.251786,5.306424,708251600
6.263929,6.270357,6.350357,6.207857,5.295856,552014400
6.1975,6.233571,6.323929,6.136071,5.239693,616204400
6.28,6.241786,6.319286,6.200357,5.309443,506951200
6.224643,6.231071,6.266071,6.138929,5.26264,539744800
6.313929,6.279286,6.339286,6.270357,5.338128,439611200
6.1625,6.291071,6.293929,6.130714,5.210101,484425200
6.201429,6.17,6.245714,6.164643,5.243016,445550000
6.238214,6.189643,6.277143,6.149643,5.274116,477780800
6.205,6.26,6.294643,6.169643,5.246034,431384800
6.054643,6.177143,6.196429,6.037143,5.118916,599289600
5.935357,6.157143,6.196429,5.892857,5.018065,780763200
5.962857,5.958571,6.024286,5.857143,5.041313,734834800
5.757857,5.923571,5.996786,5.743214,4.867995,743386000
5.720714,5.663929,5.8,5.630357,4.836594,786884000
5.64,5.8775,5.888929,5.409286,4.768354,1045979200
5.417143,5.602143,5.712857,5.349643,4.57994,1245025600
5.414643,5.44,5.535357,5.314286,4.577824,973142800
5.451786,5.292143,5.463929,5.214286,4.609227,971135200
5.319286,5.389643,5.389643,5.232143,4.497205,793027200
5.012857,5.0725,5.274643,5.012857,4.238133,920634400
4.995714,4.780714,5.089286,4.719643,4.223641,1199836400
4.565357,4.946071,4.946786,4.565357,3.859794,1200455200
4.788929,4.663214,4.836786,4.31,4.048813,1676253600
5.0325,5.092857,5.15,4.868214,4.254743,1430875600
4.680357,4.997857,5.008929,4.666429,3.957021,856713200
4.53,4.708929,4.85,4.523571,3.8299,1280364400
4.596786,4.545357,4.676786,4.469643,3.886368,1047015200
4.711786,4.635714,4.813929,4.59,3.983593,1006045600
4.58,4.461071,4.635714,4.392857,3.872174,1126451200
3.759286,4.272143,4.274286,3.5925,3.178298,2622057200
4.059286,3.866071,4.107143,3.796429,3.431934,1626682400
3.897143,3.997143,4.012857,3.835357,3.29485,1296484000
3.575,3.8575,3.885357,3.571429,3.022494,1609364400
3.466786,3.714286,3.803571,3.380357,2.931004,2294398400
3.505,3.284286,3.527857,3.126429,2.963312,2107417200
3.184286,3.588571,3.625,3.176786,2.692163,1878772000
3.206786,3.068214,3.440357,3.06,2.711187,2207741200
3.169286,3.333929,3.421429,3.092857,2.679482,1617383600
3.457143,3.060714,3.571429,3.035714,2.922852,2219299600
3.937857,3.733929,3.9475,3.607857,3.329272,1539076000
3.717143,4.152143,4.157143,3.683571,3.142669,1980994400
3.498214,3.708571,3.821429,3.496071,2.957574,1584175600
3.638929,3.563214,3.693929,3.276429,3.076542,1980521200
3.478571,3.557143,3.644286,3.0675,2.940967,1762227600
3.515714,3.563571,3.5725,3.344286,2.97237,1549170000
3.2675,3.4625,3.496429,3.255714,2.762516,2193660000
3.459643,3.4775,3.616071,3.318929,2.924964,2248808800
3.508214,3.446786,3.544643,3.282143,2.966029,1675430400
3.442143,3.226071,3.496429,3.218214,2.91017,1590058400
3.288929,3.395357,3.486786,3.280714,2.780634,1208771200
3.568214,3.408214,3.589286,3.298929,3.016756,1634133200
3.733929,3.602143,3.912143,3.569286,3.15686,1950978400
3.965714,3.865357,4.006786,3.843214,3.352823,1638089600
3.8425,3.835714,3.956429,3.755,3.248652,1659756000
3.82,3.783214,3.896429,3.745,3.22963,1057938000
3.963929,3.928214,3.9925,3.809643,3.351314,1398681200
3.689286,3.889643,3.918571,3.678214,3.119117,1256455200
3.539286,3.608929,3.670714,3.5,2.992299,1319074400
3.508571,3.544286,3.566071,3.418571,2.96633,1095253600
3.424286,3.5775,3.585714,3.375,2.895073,1123822000
3.384643,3.386071,3.470357,3.295,2.861556,1224538000
3.218571,3.301071,3.33,3.214643,2.72115,1178976400
3.444286,3.209643,3.444286,3.072143,2.911981,1854087200
3.222857,3.348571,3.356786,3.214286,2.724773,1405266800
3.147857,3.16,3.233929,3.116429,2.661364,1162526400
3.211071,3.201429,3.249643,3.102143,2.714809,1209695200
3.081786,3.194286,3.270714,3.078929,2.605504,1171900800
2.874643,3.044286,3.0875,2.857143,2.430375,1716814400
2.949286,2.926071,3.004286,2.826429,2.493483,1569271200
3.319643,3.043214,3.385357,3.03,2.806601,1442257600
3.242857,3.379643,3.3825,3.148571,2.741682,1235292800
3.392857,3.211429,3.401786,3.208929,2.8685,899836000
3.309643,3.382143,3.384286,3.280714,2.798146,297774400
3.176071,3.260714,3.295357,3.175714,2.685217,923767600
3.3025,3.215357,3.308929,3.089286,2.792108,1148722400
3.425,3.192857,3.436786,3.171429,2.895675,1338680000
3.264643,3.3725,3.400357,3.180714,2.760101,1091370000
3.357143,3.226786,3.374643,3.173571,2.838306,1043795200
3.561429,3.474286,3.6,3.421429,3.01102,1185142000
3.573571,3.501429,3.7,3.471786,3.021286,1203496000
3.5075,3.495357,3.553214,3.446429,2.965425,938047600
3.392857,3.476786,3.615714,3.386786,2.8685,1040617200
3.509643,3.314286,3.535714,3.304643,2.967237,1041174400
3.383929,3.428214,3.436071,3.321429,2.860952,891758000
3.408214,3.356429,3.445714,3.3125,2.881484,1093506400
3.184286,3.251071,3.253571,3.143571,2.692163,1293860400
3.193929,3.189643,3.243929,3.158571,2.700316,857416000
3.214286,3.212143,3.247857,3.171429,2.717527,801920000
3.062143,3.215,3.215357,3.024643,2.588898,844740400
3.085,3.1025,3.138214,3.067857,2.608222,635031600
3.037143,3.076429,3.080357,3.019643,2.567761,271334000
3.064643,3.094286,3.122143,3.044286,2.591011,308324800
3.093214,3.09,3.129286,3.038214,2.615165,686000000
3.081786,3.122143,3.144643,3.025714,2.605504,967601600
3.048214,3.070357,3.133571,3.047857,2.57712,607541200
3.241071,3.067143,3.251429,3.041429,2.740172,746015200
3.377857,3.3275,3.435,3.311071,2.855819,1181608400
3.322143,3.426786,3.470357,3.299643,2.808715,1289310400
3.250357,3.278929,3.303571,3.223571,2.748024,753048800
3.310714,3.229643,3.326786,3.215714,2.799052,673500800
3.235,3.328929,3.335,3.219286,2.735039,546845600
3.166429,3.230714,3.249643,3.126786,2.677066,617716400
3.1325,3.151429,3.205,3.083929,2.64838,798397600
3.0475,3.08,3.116071,3.025714,2.576517,1021664000
2.977857,2.8775,3.004286,2.858929,2.517637,1831634000
2.940357,3.010714,3.013571,2.871429,2.485933,1047625600
2.792857,2.926071,2.928571,2.792857,2.361228,919914800
2.958214,2.835357,2.96,2.8325,2.501031,1089270000
3.155714,3.144286,3.214286,3.065,2.668008,1409528400
3.155714,3.100714,3.209643,3.089286,2.668008,763770000
3.201429,3.173571,3.248929,3.153571,2.706657,692238400
3.240357,3.221071,3.269643,3.205,2.739568,618038400
3.364286,3.29,3.392857,3.267857,2.844344,861406000
3.321429,3.324643,3.369286,3.307143,2.808111,592729200
3.218929,3.307143,3.343571,3.214643,2.721452,651478800
3.268214,3.182143,3.285714,3.175,2.76312,558247200
3.320714,3.282857,3.335,3.224286,2.807506,599309200
3.341071,3.329286,3.4375,3.325,2.824717,808421600
3.445,3.313214,3.473214,3.307857,2.912585,749246400
3.561429,3.465,3.571429,3.464286,3.01102,687209600
3.661071,3.571429,3.678571,3.553571,3.095263,715010800
3.493929,3.618929,3.661071,3.466429,2.953951,849060800
3.457857,3.441786,3.511071,3.420357,2.923454,674973600
3.545357,3.4225,3.5625,3.4225,2.997432,817188400
3.541429,3.535357,3.569286,3.504286,2.994111,608977600
3.376071,3.459643,3.465714,3.367143,2.854309,678238400
3.370357,3.394643,3.423214,3.311429,2.849478,684779200
3.237143,3.334643,3.366071,3.218214,2.736851,922804400
3.257143,3.192857,3.3,3.178571,2.753761,750316000
3.105357,3.273214,3.285714,3.089643,2.625432,786982000
3.223214,3.123214,3.246071,3.107143,2.725075,807105600
3.255714,3.209286,3.318571,3.1875,2.752553,833053200
3.185357,3.285714,3.318571,3.177143,2.69307,629868400
3.189643,3.140357,3.260714,3.131071,2.696693,706658400
3.140714,3.147143,3.257143,3.131071,2.655326,770929600
3.156071,3.176071,3.240714,3.138571,2.668309,724340400
3.256071,3.220714,3.313214,3.194643,2.752854,741403600
3.172857,3.230714,3.281071,3.158929,2.682501,706899200
3.046429,3.155,3.157143,2.940357,2.575612,1011147200
2.968214,3.006429,3.128571,2.948929,2.509485,698297600
3.165357,3.031071,3.184643,3.012857,2.67616,844258800
3.31,3.2075,3.359643,3.199286,2.798448,846372800
3.441071,3.317857,3.449286,3.285714,2.909263,768457200
3.426071,3.439286,3.471429,3.393214,2.896581,601168400
3.407857,3.4475,3.478214,3.363571,2.881181,797244000
3.559286,3.401429,3.560357,3.395357,3.009208,786646000
3.625714,3.568214,3.695714,3.561429,3.06537,796037200
3.629286,3.6375,3.685714,3.580357,3.068389,500180800
3.628214,3.646071,3.6825,3.591786,3.067483,695587200
3.845,3.668214,3.862857,3.633929,3.250766,666397200
3.803571,3.798571,3.908571,3.763929,3.215739,640612000
3.803214,3.842143,3.87,3.709286,3.215437,646618000
3.923929,3.851071,3.927857,3.842143,3.317496,616252000
3.816071,3.865357,3.876071,3.8,3.226308,492872800
3.731786,3.7325,3.750357,3.664643,3.155048,502796000
3.754286,3.766071,3.8375,3.75,3.174071,570080000
3.881786,3.7175,3.892857,3.710357,3.281866,589372000
4.025357,3.933571,4.098214,3.920714,3.403249,812366800
4.1425,4.078214,4.1475,4.054286,3.502288,636241200
4.230357,4.105,4.241071,4.045714,3.576567,658064400
4.107143,4.161786,4.166786,4.078214,3.472395,536580800
4.154286,4.1225,4.171071,4.092143,3.512252,455630000
4.270357,4.229286,4.285714,4.212857,3.610384,530756800
4.293571,4.286071,4.320714,4.25,3.630012,389236400
4.225357,4.270357,4.291786,4.1875,3.57234,454622000
4.201429,4.185714,4.223214,4.134286,3.55211,412882400
4.3375,4.256786,4.398214,4.2425,3.667152,593446000
4.407857,4.327857,4.4375,4.294643,3.726635,497495600
4.303571,4.3475,4.3925,4.255714,3.638466,466466000
4.348571,4.246071,4.362143,4.235714,3.67651,470685600
4.339643,4.379643,4.476786,4.328571,3.668964,938767200
4.478571,4.522143,4.542857,4.411071,3.78642,945156800
4.425,4.451429,4.469286,4.391786,3.741129,540764000
4.454643,4.389286,4.464286,4.380714,3.766189,480690000
4.425,4.405357,4.5075,4.402143,3.741129,455856800
4.469286,4.458929,4.530357,4.4225,3.778571,458110800
4.493929,4.507857,4.535714,4.461429,3.799404,498489600
4.544286,4.492857,4.569643,4.492857,3.841979,397516000
4.716786,4.58,4.723214,4.56,3.98782,609358400
4.739643,4.705357,4.745,4.682857,4.007144,398255200
4.732143,4.761786,4.767857,4.650714,4.000803,473538800
4.609286,4.726071,4.728214,4.567857,3.896934,531776000
4.613929,4.608571,4.686786,4.509286,3.90086,467964000
4.6275,4.548929,4.677143,4.54,3.912332,404658800
4.443571,4.627143,4.6325,4.401786,3.756829,609481600
4.2675,4.400357,4.429286,4.263571,3.60797,595971600
4.391071,4.277857,4.411786,4.275,3.712442,447826400
4.372143,4.368571,4.450714,4.343214,3.69644,367567200
4.523214,4.418929,4.525,4.341786,3.824163,458841600
4.551786,4.529286,4.618214,4.490714,3.848321,372422400
4.495357,4.558214,4.614643,4.475,3.800612,388584000
4.435,4.469643,4.527857,4.388929,3.749583,407946000
4.375,4.430357,4.435,4.348214,3.698857,297998400
4.670714,4.455714,4.6725,4.448214,3.948867,636927200
4.751786,4.706429,4.820714,4.675357,4.017411,646422000
4.823929,4.766071,4.835357,4.715357,4.078403,487552800
4.850357,4.835357,4.853571,4.780357,4.100747,456534400
4.976786,4.873929,4.999643,4.857143,4.207636,452499600
4.981786,4.963929,5.047857,4.941071,4.211864,456223600
5.033929,5.0,5.039643,4.966786,4.255949,565199600
5.133571,5.004643,5.149286,5.001429,4.340193,550634000
5.166786,5.189643,5.228571,5.114643,4.368273,632716000
5.1375,5.136429,5.151071,4.979643,4.343514,931652400
5.097143,5.136071,5.162857,5.019643,4.309395,676964400
5.008929,5.081429,5.083929,4.939286,4.234812,688623600
4.998214,4.983929,5.055714,4.948214,4.225754,524823600
4.891786,4.9575,4.967857,4.858571,4.135773,563085600
4.860357,4.8575,4.890357,4.8175,4.109201,539750400
4.869643,4.880714,4.945357,4.860714,4.117053,514805200
4.842143,4.881071,4.908929,4.804643,4.093803,571412800
4.852857,4.861071,4.928571,4.8425,4.102861,427680400
4.981429,4.931071,4.982143,4.889286,4.211565,721856800
4.906071,5.023929,5.055714,4.868929,4.147852,634914000
4.786071,4.871429,4.891071,4.745714,4.046397,706532400
4.865,4.836429,4.910714,4.816429,4.113127,485525600
4.995,4.848214,5.007143,4.828929,4.223036,589447600
5.087143,4.9925,5.127143,4.990714,4.300939,439384400
5.070357,5.123571,5.141071,5.055,4.286746,567616000
5.086786,5.092143,5.135714,5.064286,4.300635,434224000
5.101071,5.125,5.166429,5.09,4.312714,414178800
5.000714,5.044643,5.101071,4.9925,4.227868,370479200
4.950357,4.953571,4.963929,4.866071,4.185294,498688400
4.835714,4.945714,4.988571,4.827857,4.088368,461596800
4.900714,4.854286,4.93,4.800714,4.143322,575929200
4.87,4.92,4.928214,4.854643,4.117354,343025200
4.947143,4.869286,4.963214,4.868571,4.182576,445275600
5.083571,4.983571,5.083571,4.911786,4.297919,483501200
5.081071,5.0725,5.113571,5.041429,4.295805,347247600
5.245714,5.18,5.25,5.154286,4.435004,485587200
5.268571,5.205714,5.286429,5.198929,4.454328,393570800
5.419643,5.324286,5.429286,5.308214,4.582051,602154000
5.461071,5.473929,5.537143,5.388929,4.617078,735526400
5.411071,5.474643,5.479643,5.348214,4.574806,874781600
5.597857,5.635357,5.668929,5.575357,4.732721,874104000
5.636429,5.593929,5.658571,5.555714,4.765335,526962800
5.713929,5.605357,5.714286,5.589286,4.830857,438362400
5.717857,5.720357,5.745714,5.616429,4.834177,433311200
5.714286,5.674286,5.717857,5.628571,4.83116,363554800
5.715357,5.675,5.730357,5.651786,4.832064,382158000
5.813929,5.775,5.882857,5.767857,4.915402,469604800
5.835357,5.821071,5.892857,5.818214,4.933519,422536800
5.943929,5.900357,5.951429,5.888214,5.025311,394240000
5.9125,5.890357,5.913214,5.864643,4.998739,395810800
5.896786,5.919643,5.978214,5.864643,4.985454,423183600
5.853929,5.913571,5.946786,5.824643,4.949222,341616800
5.911071,5.910357,5.95,5.885714,4.997531,387354800
5.882857,5.916429,5.95,5.845,4.973677,300294400
5.815357,5.846071,5.870714,5.781429,4.916612,355342400
5.903929,5.805357,5.953929,5.802143,4.991492,445071200
6.015,5.951786,6.023929,5.946429,5.085398,439980800
5.956429,5.997857,6.008214,5.911786,5.03588,305816000
5.699643,5.841071,5.8425,5.693571,4.818779,524381200
5.857143,5.7725,5.865714,5.764643,4.951938,431152400
5.878571,5.8125,5.903571,5.801786,4.970054,413271600
5.940357,5.892143,5.954286,5.878929,5.02229,342031200
6.043571,5.9875,6.048929,5.957143,5.109554,416074400
6.037857,6.075714,6.096786,6.009643,5.104722,406929600
6.05,6.052143,6.105,6.040357,5.11499,324354800
5.978929,6.032857,6.055357,5.955714,5.054903,303998800
6.051786,6.026786,6.056071,5.886786,5.116499,449181600
6.073214,6.1525,6.160357,6.018929,5.134614,453700800
6.0075,6.005714,6.030357,5.946429,5.079056,311337600
5.903571,5.999643,6.071429,5.890714,4.99119,469028000
5.899286,5.879286,5.986071,5.861071,4.987566,364249200
5.948214,5.944286,5.967857,5.892857,5.028935,293955200
6.0825,5.974286,6.096429,5.9675,5.142466,374628800
6.176071,6.177857,6.183571,6.142857,5.221575,315047600
6.112143,6.170714,6.231071,6.060714,5.167529,811087200
6.162857,6.145,6.1875,6.100357,5.210406,491134000
6.148571,6.175357,6.185,6.1025,5.198324,348961200
6.204286,6.101071,6.210714,6.080357,5.245431,322011200
6.255714,6.215714,6.273214,6.199643,5.288909,426470800
6.495357,6.356786,6.526786,6.352857,5.491517,754023200
6.591071,6.499286,6.671071,6.498929,5.57244,810572000
6.607857,6.636786,6.6625,6.598571,5.586631,601582800
6.572143,6.581786,6.612857,6.486429,5.556435,437715600
6.588571,6.613929,6.620714,6.530357,5.570326,356753600
6.625,6.621429,6.746429,6.608214,5.601124,593563600
6.565,6.685714,6.703571,6.5275,5.550397,550880400
6.513214,6.500357,6.625,6.48,5.506613,445239200
6.648214,6.566786,6.667143,6.5475,5.620749,337444800
6.620714,6.668929,6.692857,6.5825,5.5975,345385600
6.619643,6.6475,6.658929,6.521786,5.596596,539585200
6.459286,6.619643,6.650714,6.453571,5.461022,524711600
6.603571,6.478929,6.640714,6.476786,5.583007,553308000
6.643571,6.65,6.673571,6.581071,5.616825,423133200
6.786071,6.705,6.786071,6.689286,5.737303,605085600
6.794643,6.777143,6.805357,6.751071,5.74455,465668000
6.759643,6.809286,6.8375,6.746071,5.714961,438211200
6.8025,6.748929,6.810714,6.736429,5.751193,293272000
6.814643,6.822143,6.839643,6.772857,5.761459,288024800
6.786429,6.808214,6.8275,6.775,5.737605,348020400
6.831786,6.866071,6.868571,6.793929,5.775951,375510800
6.805714,6.7725,6.818571,6.768929,5.75391,373556400
6.716071,6.7625,6.798571,6.708571,5.67812,431426800
6.780714,6.708929,6.785714,6.626786,5.732773,942230800
7.098571,7.164286,7.205357,7.066071,6.001506,1141039200
7.318571,7.125714,7.453929,7.115357,6.187505,1193726800
7.328571,7.310714,7.423214,7.2325,6.19596,791392000
7.283571,7.346429,7.35,7.258214,6.157915,420786800
7.231429,7.273929,7.383929,7.146429,6.113831,484338400
7.048929,7.202143,7.243214,7.016071,5.959537,756551600
6.871429,7.061071,7.072143,6.825,5.809469,818386800
7.0125,6.964286,7.028929,6.862143,5.928737,570270400
6.732143,7.002143,7.028571,6.720357,5.691709,717525200
6.761071,6.778571,6.888571,6.6275,5.716165,678983200
6.741071,6.708929,6.768571,6.64,5.699256,522541600
6.814643,6.811786,6.923214,6.793929,5.761459,487530400
6.929643,6.871429,6.964286,6.850714,5.858686,384801200
6.940714,6.875357,6.971071,6.871429,5.868045,295097600
7.195,7.033571,7.210714,7.009286,6.083034,528855600
7.249286,7.179286,7.320714,7.178929,6.128928,401195200
7.258929,7.305714,7.321429,7.208214,6.13708,443870000
7.213929,7.255,7.316786,7.193929,6.099037,363731200
7.301786,7.245357,7.315357,7.216786,6.173314,343240800
7.379643,7.338571,7.428571,7.321786,6.239141,485206400
7.392857,7.36,7.408571,7.321429,6.250312,396513600
7.355714,7.376429,7.392857,7.285714,6.218908,374320800
7.161071,7.3075,7.3075,7.135714,6.054348,542326400
7.14,7.1125,7.156786,7.062857,6.036533,406666400
7.352857,7.25,7.357143,7.248214,6.216493,474896800
7.301429,7.333214,7.352857,7.246429,6.173012,318438400
7.2925,7.335714,7.344643,7.277143,6.165465,286454000
7.163929,7.115,7.248571,7.084643,6.056763,295257200
7.139643,7.1825,7.202857,7.098929,6.036232,424858000
7.034643,7.222857,7.241786,7.029643,5.947456,465763200
7.008214,7.105714,7.193571,6.991071,5.925114,715260000
7.017143,7.050714,7.106429,7.009643,5.932662,448719600
6.904286,7.132143,7.138571,6.795714,5.837246,826884800
6.748214,6.904286,6.920357,6.738571,5.705296,714758800
6.781071,6.762857,6.869643,6.739286,5.733077,690398800
7.064286,6.831429,7.077143,6.796786,5.972519,684782000
7.015357,7.125,7.132143,7.004286,5.931152,489669600
6.9525,7.063571,7.071429,6.908214,5.878011,429774800
7.035,6.9775,7.051071,6.877143,5.94776,495790400
6.934643,6.993929,7.053929,6.9025,5.862913,419459600
6.965357,6.967857,7.017857,6.948214,5.88888,352984800
6.852143,6.937857,6.964286,6.821429,5.793163,388838800
6.979643,6.898929,6.982143,6.878571,5.900958,608770400
7.079643,7.001786,7.133929,6.988214,5.985503,611906400
7.155714,7.122857,7.173214,7.095,6.049819,349515600
7.217857,7.185714,7.227857,7.171786,6.102358,345525600
7.465714,7.269643,7.476786,7.2625,6.311909,500889200
7.5575,7.561429,7.641071,7.486071,6.389509,644565600
7.467857,7.593929,7.597143,7.454643,6.313719,445205600
7.558571,7.458214,7.571429,7.439643,6.390415,412084400
7.526071,7.611786,7.619643,7.52,6.362936,352410800
7.643214,7.6225,7.660714,7.585,6.461976,493729600
7.656429,7.664286,7.699643,7.616071,6.473148,601904800
7.534643,7.656429,7.686786,7.526786,6.370185,552160000
7.520714,7.5625,7.571429,7.466071,6.358408,477131200
7.570714,7.510714,7.571429,7.466429,6.400681,447610800
7.503929,7.6,7.607143,7.444643,6.344216,462229600
7.418571,7.471071,7.491786,7.372143,6.272051,594459600
7.523214,7.423929,7.533214,7.289286,6.360521,605892000
7.479643,7.503929,7.516429,7.465,6.323686,432894000
7.354643,7.533214,7.557143,7.3525,6.218002,594067600
7.68,7.440357,7.685357,7.401429,6.493078,730007600
7.561786,7.675357,7.698214,7.482143,6.393133,612152800
7.431071,7.574286,7.618214,7.400357,6.282619,608154400
7.0625,7.385,7.410714,7.041429,5.97101,881767600
7.2525,7.2325,7.310714,7.149643,6.131645,1065699600
7.355,7.355357,7.6325,7.235,6.218305,1867110000
7.424286,7.3875,7.520714,7.126071,6.276885,1722568400
7.1175,7.318929,7.339286,7.096429,6.01751,1173502400
6.859286,7.181429,7.221429,6.794643,5.799203,1245952400
6.954643,6.870357,7.0,6.832143,5.879822,749876400
6.995,6.996786,7.011429,6.906429,5.913942,698342400
7.115357,6.970357,7.15,6.943571,6.015697,615328000
